osm_key,osm_type,osm_id,name,latitude,longitude,amenity,cuisine,operator,brand,tags_json
node/9874782792,node,9874782792,Kebabcity,56.9581348,24.1170582,fast_food,kebab;pizza;falafel,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""24"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Krišjāņa Valdemāra iela"", ""amenity"": ""fast_food"", ""check_date"": ""2025-06-10"", ""cuisine"": ""kebab;pizza;falafel"", ""delivery"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Kebabcity"", ""opening_hours"": ""Mo-Su 10:00-24:00"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101132945"", ""takeaway"": ""yes""}"
node/9883620317,node,9883620317,Martinelli,56.9586489,24.1225272,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""amenity"": ""restaurant"", ""name"": ""Martinelli"", ""opening_hours"": ""Tu-Sa 14:00-22:00"", ""ref:LV:addr"": ""101819825""}"
node/9885570622,node,9885570622,Snatch,56.9574942,24.1120805,restaurant,italian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""amenity"": ""restaurant"", ""check_date"": ""2023-06-09"", ""cuisine"": ""italian"", ""name"": ""Snatch"", ""opening_hours"": ""Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 14:00-23:00"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101130974"", ""website"": ""https://snatch.lv"", ""wheelchair"": ""yes""}"
node/9885570623,node,9885570623,,56.9621527,24.1175385,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Sporta iela"", ""amenity"": ""restaurant"", ""check_date"": ""2026-01-23"", ""name:en"": ""Zefīrs"", ""ref:LV:addr"": ""101996295""}"
node/9887962763,node,9887962763,Bezē,56.9542522,24.1233145,cafe,coffee_shop;cake;dessert,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Tērbatas iela"", ""amenity"": ""cafe"", ""check_date"": ""2026-03-11"", ""cuisine"": ""coffee_shop;cake;dessert"", ""level"": ""0"", ""name"": ""Bezē"", ""opening_hours"": ""Mo-Fr 08:00-21:00; Sa-Su 10:00-19:00"", ""outdoor_seating"": ""no"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 22 033 883"", ""ref:LV:addr"": ""102005328""}"
node/9890488288,node,9890488288,Bangers,56.95078,24.1337071,restaurant,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30A"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Avotu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2026-02-04"", ""contact:instagram"": ""https://www.instagram.com/bangers.lv/"", ""contact:tiktok"": ""https://www.tiktok.com/@bangers.lv"", ""cuisine"": ""pizza"", ""delivery:bolt.food"": ""https://food.bolt.eu/en-US/3-riga/p/124465-bangers"", ""delivery:wolt"": ""https://wolt.com/en/lva/riga/restaurant/bangers"", ""name"": ""Bangers"", ""opening_hours"": ""Tu-We 12:00-21:00; Th-Sa 12:00-22:00; Su 12:00-21:00"", ""phone"": ""25 651 295"", ""ref:LV:addr"": ""106579411""}"
node/9891691245,node,9891691245,Kop4ma,56.964577,24.1193189,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Grostonas iela"", ""amenity"": ""fast_food"", ""name"": ""Kop4ma"", ""ref:LV:addr"": ""101833450""}"
node/9956520136,node,9956520136,,57.0800491,24.1055032,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1030"", ""addr:street"": ""Saulgriežu iela"", ""amenity"": ""fast_food"", ""description"": ""Drinks and icecreams"", ""ref:LV:addr"": ""104506566""}"
node/9956608817,node,9956608817,Sushi & pizzas bar,57.0325491,24.0486889,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Stūrmaņu iela"", ""amenity"": ""fast_food"", ""name"": ""Sushi & pizzas bar"", ""ref:LV:addr"": ""102001827""}"
node/9993603505,node,9993603505,Casa Argentina,56.9480522,24.1114693,restaurant,argentinian;steak_house,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Teātra iela"", ""amenity"": ""restaurant"", ""cuisine"": ""argentinian;steak_house"", ""diet:meat"": ""yes"", ""name"": ""Casa Argentina"", ""opening_hours"": ""Mo-Th 15:00-23:00, Fr-Su 12:00-23:00"", ""phone"": ""+371 26 648 683"", ""ref:LV:addr"": ""102006643""}"
node/10046653083,node,10046653083,Asagi,56.9358253,24.071621,restaurant,asian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Asagi"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10046653084,node,10046653084,Bao Burger & Poke Bowl,56.935847,24.0716869,restaurant,burger;grill;bar_and_grill,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""burger;grill;bar_and_grill"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Bao Burger & Poke Bowl"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10046653085,node,10046653085,Vīnkalni,56.9358946,24.0718537,restaurant,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2023-09-20"", ""cuisine"": ""pizza"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Vīnkalni"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995"", ""website"": ""https://vinkalnupicerija.lv/agenskalns/""}"
node/10046653086,node,10046653086,Bravo Johnny,56.9359183,24.0719387,restaurant,pancake,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-23"", ""cuisine"": ""pancake"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Bravo Johnny"", ""opening_hours"": ""10:00-21:00"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995"", ""wheelchair"": ""yes""}"
node/10046653087,node,10046653087,Hačapurija,56.9357504,24.0720909,restaurant,georgian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2023-09-20"", ""cuisine"": ""georgian"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Hačapurija"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10046653088,node,10046653088,SuVide,56.9356654,24.0717901,restaurant,burger,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""burger"", ""indoor_seating"": ""yes"", ""name"": ""SuVide"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10046653089,node,10046653089,Borščs,56.9356968,24.0718781,restaurant,ukrainian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""ukrainian"", ""indoor_seating"": ""yes"", ""name"": ""Borščs"", ""name:etymology"": ""Borščs"", ""name:etymology:wikidata"": ""Q4551"", ""name:etymology:wikipedia"": ""lv:Borščs"", ""name:lv"": ""Borščs"", ""name:lv-t-uk"": ""Borščs"", ""name:uk"": ""Борщ"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10046653091,node,10046653091,Fei-Fei,56.9357301,24.0719953,restaurant,asian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""indoor_seating"": ""yes"", ""name"": ""Fei-Fei"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101124995""}"
node/10047623194,node,10047623194,,56.9606302,23.9973841,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""137"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Kurzemes prospekts"", ""amenity"": ""fast_food"", ""description"": ""Ēdnīca"", ""fast_food"": ""cafeteria"", ""inscription"": ""Ēdnīca"", ""ref:LV:addr"": ""101846764""}"
node/10047954012,node,10047954012,Cup&Cino,57.003143,24.2895419,cafe,,,,"{""addr:city"": ""Berģi"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housename"": ""Rīgas-Siguldas šoseja 8"", ""addr:postcode"": ""LV-1024"", ""addr:subdistrict"": ""Garkalnes pagasts"", ""amenity"": ""cafe"", ""check_date"": ""2026-03-18"", ""name"": ""Cup&Cino"", ""ref:LV:addr"": ""105392291""}"
node/10051144567,node,10051144567,Ausmeņa kebabs,56.9358723,24.0717615,fast_food,kebab,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""fast_food"", ""check_date"": ""2024-11-22"", ""cuisine"": ""kebab"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""drive_through"": ""no"", ""indoor_seating"": ""yes"", ""internet_access"": ""no"", ""level"": ""1"", ""name"": ""Ausmeņa kebabs"", ""opening_hours"": ""Su-Th 11:00-22:00; Fr-Sa 11:00-23:00"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37129638830"", ""ref:LV:addr"": ""101124995"", ""takeaway"": ""yes"", ""website"": ""https://www.ausmenakebabs.lv/"", ""wheelchair"": ""no""}"
node/10115202250,node,10115202250,Čilli Pica,56.968524,24.2362514,fast_food,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Gaiļezera iela"", ""amenity"": ""fast_food"", ""check_date"": ""2025-12-28"", ""cuisine"": ""pizza"", ""indoor_seating"": ""yes"", ""name"": ""Čilli Pica"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101888545""}"
node/10139347107,node,10139347107,KFC,56.9273602,24.1025817,fast_food,chicken,,KFC,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""alt_name"": ""Kentucky Fried Chicken"", ""amenity"": ""fast_food"", ""brand"": ""KFC"", ""brand:wikidata"": ""Q524757"", ""check_date"": ""2025-03-15"", ""cuisine"": ""chicken"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""level"": ""1"", ""name"": ""KFC"", ""ref:LV:addr"": ""101955395"", ""takeaway"": ""yes""}"
node/10149027410,node,10149027410,Oak'A Burger,56.9535867,24.1461212,restaurant,burger,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""77"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Avotu iela"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""changing_table"": ""no"", ""check_date"": ""2026-01-30"", ""check_date:opening_hours"": ""2025-03-08"", ""check_date:smoking"": ""2025-10-18"", ""contact:phone"": ""+371 29 400 131"", ""contact:website"": ""https://oakabbq.com/oaka-burgers"", ""cuisine"": ""burger"", ""delivery"": ""yes"", ""diet:vegan"": ""limited"", ""diet:vegetarian"": ""limited"", ""indoor_seating"": ""yes"", ""name"": ""Oak'A Burger"", ""opening_hours"": ""Mo-Su 11:00-22:00"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""106775146"", ""smoking"": ""outside""}"
node/10154371345,node,10154371345,Wall St Burgers,56.9524781,24.1408184,fast_food,burger,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""53"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Avotu iela"", ""amenity"": ""fast_food"", ""check_date"": ""2026-01-30"", ""cuisine"": ""burger"", ""delivery"": ""yes"", ""drive_through"": ""no"", ""name"": ""Wall St Burgers"", ""opening_hours"": ""Mo-We 11:00-02:00; Th-Fr 11:00-03:00; Sa 11:00-02:00"", ""ref:LV:addr"": ""101818245""}"
node/10186244188,node,10186244188,Echo Sound Bar,56.9539005,24.1365142,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""69A"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Bruņinieku iela"", ""amenity"": ""cafe"", ""check_date"": ""2025-08-25"", ""indoor_seating"": ""yes"", ""name"": ""Echo Sound Bar"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""106487846""}"
node/10186244189,node,10186244189,Ziedonis,56.9571613,24.1400643,cafe,burger;coffee_shop;international;pasta,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Aleksandra Čaka iela"", ""amenity"": ""cafe"", ""check_date"": ""2024-08-14"", ""contact:instagram"": ""ziedonis.cafe"", ""cuisine"": ""burger;coffee_shop;international;pasta"", ""delivery"": ""yes"", ""email"": ""ziedonis.cafe@gmail.com"", ""name"": ""Ziedonis"", ""opening_hours"": ""Su-Th 12:00-22:00; Fr-Sa 12:00-00:00"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101113443""}"
node/10192025381,node,10192025381,Kaļķu vārti,56.9485884,24.1053849,restaurant,international,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Jauniela"", ""amenity"": ""restaurant"", ""cuisine"": ""international"", ""email"": ""info@kalkuvarti.lv"", ""name"": ""Kaļķu vārti"", ""opening_hours"": ""Tu-Sa 17:00-23:00, Su 12:00-22:00"", ""phone"": ""+37167224576, +37167830700"", ""ref:LV:addr"": ""101903072"", ""website"": ""https://kalkuvarti.lv/""}"
node/10225687806,node,10225687806,Cofyz,56.9586169,24.1404527,cafe,coffee_shop,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Artilērijas iela"", ""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""check_date"": ""2025-10-24"", ""check_date:smoking"": ""2025-10-24"", ""cuisine"": ""coffee_shop"", ""indoor_seating"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""level"": ""0"", ""name"": ""Cofyz"", ""opening_hours"": ""Mo-Fr 07:30-19:00; Sa-Su 08:00-19:00"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101109138"", ""smoking"": ""no"", ""website"": ""https://cofyz.com/"", ""wheelchair"": ""no""}"
node/10232785105,node,10232785105,Ezīša kofīšops,56.9513211,24.1210882,cafe,coffee_shop,,Ezītis miglā,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Krišjāņa Barona iela"", ""amenity"": ""cafe"", ""branch"": ""Ezīša kofīšops"", ""brand"": ""Ezītis miglā"", ""check_date"": ""2026-02-11"", ""contact:facebook"": ""https://www.facebook.com/kofisops/"", ""contact:instagram"": ""https://www.instagram.com/ezisakofisops"", ""cuisine"": ""coffee_shop"", ""indoor_seating"": ""yes"", ""level"": ""0"", ""name"": ""Ezīša kofīšops"", ""opening_hours"": ""Mo-Th 08:00-22:00; Fr-Sa 09:00-23:00; Su 09:00-21:00"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 27 994 764"", ""ref:LV:addr"": ""101916595"", ""website"": ""https://www.kofisops.lv/""}"
node/10253106318,node,10253106318,Cake&Bakes,56.9249524,23.9781671,cafe,,,,"{""addr:city"": ""Lidosta \""Rīga\"""", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housename"": ""Lidosta \""Rīga\"" 10/1"", ""addr:postcode"": ""LV-1053"", ""addr:subdistrict"": ""Mārupes pagasts"", ""amenity"": ""cafe"", ""indoor"": ""yes"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Cake&Bakes"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""104920380"", ""wheelchair"": ""yes""}"
node/10259288166,node,10259288166,Bite Box,56.965297,24.0707923,fast_food,kebab,Rīgas kebabs,Rīgas kebabs,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""112"", ""addr:postcode"": ""LV-1055"", ""addr:street"": ""Daugavgrīvas iela"", ""amenity"": ""fast_food"", ""brand"": ""Rīgas kebabs"", ""check_date"": ""2024-02-11"", ""cuisine"": ""kebab"", ""delivery"": ""yes"", ""drive_through"": ""no"", ""name"": ""Bite Box"", ""opening_hours"": ""11:00-23:00"", ""operator"": ""Rīgas kebabs"", ""outdoor_seating"": ""no"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37122443144"", ""ref:LV:addr"": ""101825033"", ""wheelchair"": ""no""}"
node/10265900152,node,10265900152,Domino's,56.9353527,24.0724309,fast_food,pizza,,Domino's,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Mazā Nometņu iela"", ""amenity"": ""fast_food"", ""brand"": ""Domino's"", ""brand:wikidata"": ""Q839466"", ""cuisine"": ""pizza"", ""indoor_seating"": ""yes"", ""level"": ""0"", ""name"": ""Domino's"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101946980"", ""takeaway"": ""yes""}"
node/10286061483,node,10286061483,Sushi Art,56.9400769,24.2942404,fast_food,sushi,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Institūta iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""amenity"": ""fast_food"", ""cuisine"": ""sushi"", ""name"": ""Sushi Art"", ""note"": ""Is there an option to eat here, or is it delivery/takeaway only?"", ""phone"": ""+371 27242525"", ""ref:LV:addr"": ""102134278"", ""website"": ""https://www.sushiart.lv/""}"
node/10287370695,node,10287370695,Buržujs,56.9510632,24.1231178,restaurant,oyster,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""84"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Dzirnavu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""oyster"", ""email"": ""info@burzujs.lv"", ""name"": ""Buržujs"", ""opening_hours"": ""Tu-Fr 12:00-22:00; Su 10:00-18:00"", ""phone"": ""+37129343355"", ""ref:LV:addr"": ""101110542"", ""website"": ""https://burzujs.lv""}"
node/10297629033,node,10297629033,Burger King,56.9243908,24.173809,fast_food,burger,,Burger King,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""257"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Latgales iela"", ""amenity"": ""fast_food"", ""brand"": ""Burger King"", ""brand:wikidata"": ""Q177054"", ""check_date"": ""2024-09-22"", ""cuisine"": ""burger"", ""drive_through"": ""no"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Burger King"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101942401"", ""takeaway"": ""yes""}"
node/10297629039,node,10297629039,KFC,56.9246922,24.1743534,fast_food,chicken,,KFC,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""257"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Latgales iela"", ""alt_name"": ""Kentucky Fried Chicken"", ""amenity"": ""fast_food"", ""brand"": ""KFC"", ""brand:wikidata"": ""Q524757"", ""check_date"": ""2024-06-29"", ""cuisine"": ""chicken"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""KFC"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101942401"", ""takeaway"": ""yes""}"
node/10309638909,node,10309638909,Katkevich,56.9412497,24.1301079,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""114"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Lāčplēša iela"", ""amenity"": ""cafe"", ""indoor_seating"": ""yes"", ""name"": ""Katkevich"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101119198""}"
node/10311258994,node,10311258994,Re-start,56.9762106,24.1313759,fast_food,,,,"{""access"": ""yes"", ""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""52"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Skanstes iela"", ""amenity"": ""fast_food"", ""check_date"": ""2024-07-23"", ""drive_through"": ""no"", ""fast_food"": ""cafeteria"", ""internet_access"": ""no"", ""level"": ""-1"", ""name"": ""Re-start"", ""opening_hours"": ""Mo-Fr 08:00-16:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37125450451"", ""ref:LV:addr"": ""106225981"", ""website"": ""https://www.re-start.lv"", ""wheelchair"": ""limited""}"
node/10687842574,node,10687842574,Green Burger,56.9271469,24.1034818,fast_food,burger;falafel,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""air_conditioning"": ""yes"", ""amenity"": ""fast_food"", ""check_date"": ""2025-03-15"", ""cuisine"": ""burger;falafel"", ""diet:vegan"": ""only"", ""drive_through"": ""no"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Green Burger"", ""opening_hours"": ""Mo-Sa 10:00-21:00; Su 10:00-20:00"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101955395"", ""smoking"": ""no""}"
node/10687842575,node,10687842575,Turkebab,56.9271911,24.1035039,fast_food,kebab;falafel;turkish,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""amenity"": ""fast_food"", ""check_date"": ""2025-03-15"", ""cuisine"": ""kebab;falafel;turkish"", ""diet:halal"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Turkebab"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101955395""}"
node/10690238106,node,10690238106,Mīkla,56.9492147,24.1123418,cafe,cake;coffee_shop,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Aspazijas bulvāris"", ""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""changing_table"": ""no"", ""contact:facebook"": ""miklabakery"", ""contact:instagram"": ""mikla_bakery"", ""cuisine"": ""cake;coffee_shop"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Mīkla"", ""opening_hours"": ""Mo-Fr 08:30-20:00; Sa-Su 09:00-20:00"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 25778333"", ""ref:LV:addr"": ""101816514"", ""smoking"": ""no"", ""wheelchair"": ""yes""}"
node/10703993828,node,10703993828,Vapiano,56.9477873,24.1211223,restaurant,italian;pizza,,Vapiano,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Stacijas laukums"", ""amenity"": ""restaurant"", ""brand"": ""Vapiano"", ""brand:wikidata"": ""Q506252"", ""check_date"": ""2026-01-31"", ""check_date:smoking"": ""2026-01-31"", ""cuisine"": ""italian;pizza"", ""diet:vegan"": ""limited"", ""diet:vegetarian"": ""yes"", ""email"": ""origo.team@vapiano.lv"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Vapiano"", ""opening_hours"": ""Mo-Sa 10:00-22:00; Su 10:00-21:00"", ""outdoor_seating"": ""no"", ""phone"": ""22031177"", ""ref:LV:addr"": ""104668712"", ""smoking"": ""no"", ""website"": ""https://www.vapiano.lv/""}"
node/10704592049,node,10704592049,De cafe,56.9581373,24.0371926,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3B"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Kurzemes prospekts"", ""amenity"": ""cafe"", ""check_date"": ""2025-05-02"", ""name"": ""De cafe"", ""ref:LV:addr"": ""105272881""}"
