osm_key,osm_type,osm_id,name,latitude,longitude,office,building,operator,brand,addr_street,addr_housenumber,addr_city,source,tags_json
node/9008729766,node,9008729766,Dāvanu serviss,56.9620533,24.130393,company,,,,Miera iela,15,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Miera iela"", ""contact:website"": ""https://www.davanuserviss.lv/kontakti/"", ""name"": ""Dāvanu serviss"", ""office"": ""company"", ""ref:LV:addr"": ""101952646""}"
node/9008734819,node,9008734819,Caverion,56.935642,24.101834,company,,,,Dēļu iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Dēļu iela"", ""contact:website"": ""https://www.caverion.lv/contacts/"", ""name"": ""Caverion"", ""office"": ""company"", ""ref:LV:addr"": ""106679548""}"
node/9008737622,node,9008737622,Fox Consulting,56.9460996,24.1110206,advertising_agency,,,,Alksnāja iela,7,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Alksnāja iela"", ""contact:website"": ""https://foxconsulting.lv/"", ""name"": ""Fox Consulting"", ""office"": ""advertising_agency"", ""ref:LV:addr"": ""101852325""}"
node/9010982954,node,9010982954,Termex,56.9229373,24.101202,company,,,,Kārļa Ulmaņa gatve,2 k-2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2 k-2"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Kārļa Ulmaņa gatve"", ""name"": ""Termex"", ""office"": ""company"", ""ref:LV:addr"": ""106614073"", ""website"": ""https://www.termex.lv/""}"
node/9017983403,node,9017983403,BIG Logistics,56.9210297,24.2023569,yes,,,,Rencēnu iela,10A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10A"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Rencēnu iela"", ""name"": ""BIG Logistics"", ""office"": ""yes"", ""ref:LV:addr"": ""105635702""}"
node/9018019972,node,9018019972,Amber logistics,56.9293983,24.2386757,logistics,,,,Noliktavu iela,11,Dreiliņi,osm_overpass,"{""addr:city"": ""Dreiliņi"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Noliktavu iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""name"": ""Amber logistics"", ""office"": ""logistics"", ""ref:LV:addr"": ""102785778""}"
node/9018019973,node,9018019973,3L Latvia,56.9295561,24.2371957,logistics,,,,Noliktavu iela,11,Dreiliņi,osm_overpass,"{""addr:city"": ""Dreiliņi"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Noliktavu iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""name"": ""3L Latvia"", ""office"": ""logistics"", ""ref:LV:addr"": ""102785778""}"
node/9018778596,node,9018778596,German Products Baltics,56.9217291,24.2011275,company,,,,Rencēnu iela,10A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10A"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Rencēnu iela"", ""contact:website"": ""https://www.gpbaltics.lv/lv/contacts"", ""name"": ""German Products Baltics"", ""office"": ""company"", ""ref:LV:addr"": ""105635702""}"
node/9018778597,node,9018778597,Rentruck,56.921812,24.2011076,company,,,,Rencēnu iela,10A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10A"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Rencēnu iela"", ""company"": ""logistics"", ""name"": ""Rentruck"", ""office"": ""company"", ""ref:LV:addr"": ""105635702""}"
node/9019643260,node,9019643260,DzĪKS „VENTA“,56.9680653,24.1783472,association,,,,Raunas iela,35 k-3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""35 k-3"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Raunas iela"", ""name"": ""DzĪKS „VENTA“"", ""office"": ""association"", ""official_name"": ""Dzīvokļu īpašnieku kooperatīvā sabiedrība „VENTA“"", ""ref:LV:addr"": ""101975368""}"
node/9046187990,node,9046187990,TWINO,56.9566226,24.1154846,company,,,,Dzirnavu iela,42,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""42"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Dzirnavu iela"", ""name"": ""TWINO"", ""office"": ""company"", ""ref:LV:addr"": ""101130355""}"
node/9046258308,node,9046258308,Akers VKS,56.9698841,24.1670093,company,,,,Ūnijas iela,15C,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15C"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Ūnijas iela"", ""name"": ""Akers VKS"", ""office"": ""company"", ""ref:LV:addr"": ""106690682"", ""website"": ""https://akersvks.lv/kontakti/""}"
node/9083432314,node,9083432314,Ilior,56.9895678,24.1063673,company,,,,Uriekstes iela,14A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Uriekstes iela"", ""contact:website"": ""https://www.ilior.lv/lv/index/"", ""logistics"": ""cargo"", ""name"": ""Ilior"", ""office"": ""company"", ""ref:LV:addr"": ""106463665""}"
node/9083462469,node,9083462469,Ceļu Pārvalde,56.9811211,24.1290489,construction_company,,,,Bukultu iela,3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Bukultu iela"", ""name"": ""Ceļu Pārvalde"", ""office"": ""construction_company"", ""ref:LV:addr"": ""101868716"", ""website"": ""https://www.celuparvalde.lv/en/contacts/factory"", ""works"": ""construction""}"
node/9083464080,node,9083464080,STIPRO,56.9901363,24.124935,company,,,,Dambja iela,3A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Dambja iela"", ""name"": ""STIPRO"", ""office"": ""company"", ""ref:LV:addr"": ""106651560"", ""website"": ""https://www.stipro.lv/kontakti/""}"
node/9083477445,node,9083477445,DTM,56.9723522,24.0456947,logistics,,,,Buļļu iela,45,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""45"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Buļļu iela"", ""name"": ""DTM"", ""office"": ""logistics"", ""ref:LV:addr"": ""101823101"", ""website"": ""http://dtm.lv/lv/%D0%9Aontakti""}"
node/9161143419,node,9161143419,GĪKS ALFA,56.9045758,24.1517365,yes,,,,Atpūtas iela,13,Valdlauči,osm_overpass,"{""addr:city"": ""Valdlauči"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""LV-1076"", ""addr:street"": ""Atpūtas iela"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""name"": ""GĪKS ALFA"", ""office"": ""yes"", ""ref:LV:addr"": ""105549906""}"
node/9193128327,node,9193128327,Latvijas Vēstnesis,56.9561087,24.1322845,government,,,,Bruņinieku iela,41,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""41"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Bruņinieku iela"", ""check_date"": ""2022-06-25"", ""government"": ""newspaper"", ""name"": ""Latvijas Vēstnesis"", ""office"": ""government"", ""phone"": ""67898741"", ""ref:LV:addr"": ""101110198"", ""website"": ""https://lv.lv""}"
node/9228410565,node,9228410565,Rīgas Ziemeļu izpilddirekcija,56.9658153,24.1019051,government,,,,Rūpniecības iela,21,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Rūpniecības iela"", ""name"": ""Rīgas Ziemeļu izpilddirekcija"", ""office"": ""government"", ""ref:LV:addr"": ""101982365""}"
node/9228410566,node,9228410566,Dzimtsarakstu nodaļa,56.9659674,24.1019279,government,,,,Rūpniecības iela,21,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Rūpniecības iela"", ""government"": ""register_office"", ""name"": ""Dzimtsarakstu nodaļa"", ""office"": ""government"", ""ref:LV:addr"": ""101982365""}"
node/9256177799,node,9256177799,Polhem,56.9521175,24.1253173,company,,,,Blaumaņa iela,32,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Blaumaņa iela"", ""check_date"": ""2024-09-05"", ""contact:website"": ""https://www.polhem.com/latvia"", ""name"": ""Polhem"", ""office"": ""company"", ""ref:LV:addr"": ""101821717""}"
node/9256184389,node,9256184389,AKE loģistika,56.9608465,24.0259249,company,,,,Slokas iela,175,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""175"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Slokas iela"", ""contact:website"": ""https://abc.lv/infolapa/ake-logistika-sia"", ""name"": ""AKE loģistika"", ""office"": ""company"", ""ref:LV:addr"": ""101136735""}"
node/9256208494,node,9256208494,AKE loģistika,56.9529087,24.1018678,company,,,,Citadeles iela,2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Citadeles iela"", ""name"": ""AKE loģistika"", ""office"": ""company"", ""ref:LV:addr"": ""101824097""}"
node/9256260729,node,9256260729,SIA Jonnex-Pharma,56.9350678,24.1017934,company,,,,Mūkusalas iela,41B,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""4"", ""addr:housenumber"": ""41B"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""contact:website"": ""https://www.jonax.lv/kontakti/"", ""name"": ""SIA Jonnex-Pharma"", ""office"": ""company"", ""ref:LV:addr"": ""106679572""}"
node/9256268800,node,9256268800,Mediaparks,56.9555576,24.0996114,company,,,,Republikas laukums,3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""619"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Republikas laukums"", ""contact:website"": ""https://www.mediaparks.lv/digitala-marketinga-agentura/"", ""name"": ""Mediaparks"", ""office"": ""company"", ""ref:LV:addr"": ""104602871""}"
node/9256317041,node,9256317041,REGARDES TC,56.9925689,24.2486574,company,,,,Brīvības gatve,427,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""427"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""contact:website"": ""https://safety.lv/en/main/"", ""name"": ""REGARDES TC"", ""office"": ""company"", ""ref:LV:addr"": ""101127896""}"
node/9256342950,node,9256342950,Eversheds Sutherland Bitāns,56.9551925,24.123099,lawyer,,,,Lāčplēša iela,20A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""6"", ""addr:housenumber"": ""20A"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Lāčplēša iela"", ""contact:website"": ""https://www.eversheds-sutherland.com/global/en/where/cee/latvia/-lv/offices/index.page?"", ""name"": ""Eversheds Sutherland Bitāns"", ""office"": ""lawyer"", ""ref:LV:addr"": ""101922791""}"
node/9256360676,node,9256360676,IBM Latvia,56.9181366,24.1052758,company,,,,Bauskas iela,58,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""58"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Bauskas iela"", ""contact:website"": ""https://www.ibm.com/contact/lv/lv/"", ""name"": ""IBM Latvia"", ""office"": ""company"", ""ref:LV:addr"": ""101861961""}"
node/9256395301,node,9256395301,"SIA ""MRVLS""",56.9507355,24.1340699,company,,,,Ģertrūdes iela,66,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Ģertrūdes iela"", ""check_date"": ""2025-04-27"", ""contact:website"": ""https://company.lursoft.lv/en/mrvls/40203026076"", ""name"": ""SIA \""MRVLS\"""", ""office"": ""company"", ""ref:LV:addr"": ""101117032""}"
node/9256466964,node,9256466964,Global Blue,56.9485815,24.1188185,company,,,,Merķeļa iela,5,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Merķeļa iela"", ""name"": ""Global Blue"", ""office"": ""company"", ""ref:LV:addr"": ""101950281""}"
node/9256477138,node,9256477138,Nestle Latvia,56.9773556,24.1353849,company,,,,Duntes iela,3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Duntes iela"", ""name"": ""Nestle Latvia"", ""office"": ""company"", ""ref:LV:addr"": ""106730745""}"
node/9256498765,node,9256498765,P.R.A.E.,56.9499424,24.1335799,company,,,,Lāčplēša iela,75A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""75A"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Lāčplēša iela"", ""contact:website"": ""http://prae.lv/#kontakti"", ""name"": ""P.R.A.E."", ""office"": ""company"", ""ref:LV:addr"": ""106778168""}"
node/9256519443,node,9256519443,Reaton,56.9870628,24.1882197,company,,,,Čiekurkalna 2. līnija,74,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""74"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Čiekurkalna 2. līnija"", ""contact:website"": ""https://reaton.lv/kontakti/"", ""name"": ""Reaton"", ""office"": ""company"", ""ref:LV:addr"": ""101135026""}"
node/9256596803,node,9256596803,Latvia Tours,56.9505924,24.1229294,travel_agent,,,,Marijas iela,13 k-7,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""13 k-7"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Marijas iela"", ""contact:website"": ""https://www.latviatours.lv/lv/kontakti/"", ""name"": ""Latvia Tours"", ""office"": ""travel_agent"", ""ref:LV:addr"": ""106068235""}"
node/9268152751,node,9268152751,Latvijas Būvuzņēmēju partnerība,56.950106,24.1222751,company,,,,Elizabetes iela,85A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""85A"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Elizabetes iela"", ""contact:website"": ""https://www.latvijasbuvnieki.lv/kontakti/"", ""name"": ""Latvijas Būvuzņēmēju partnerība"", ""office"": ""company"", ""ref:LV:addr"": ""102610767""}"
node/9268152752,node,9268152752,Latvijas Būvuzņēmēju partnerība,56.9424109,24.0677096,company,,,,Melnsila iela,11,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Melnsila iela"", ""contact:website"": ""https://www.latvijasbuvnieki.lv/kontakti/"", ""name"": ""Latvijas Būvuzņēmēju partnerība"", ""office"": ""company"", ""ref:LV:addr"": ""101124230""}"
node/9268152753,node,9268152753,Latvijas Būvuzņēmēju partnerība,56.9273001,24.0224257,company,,,,Kārļa Ulmaņa gatve,119,Mārupe,osm_overpass,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""119"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Kārļa Ulmaņa gatve"", ""contact:website"": ""https://www.latvijasbuvnieki.lv/kontakti/"", ""name"": ""Latvijas Būvuzņēmēju partnerība"", ""office"": ""company"", ""ref:LV:addr"": ""103761334""}"
node/9268155769,node,9268155769,Sportland,56.9506458,24.1697556,company,,,,Augusta Deglava iela,48,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""6"", ""addr:housenumber"": ""48"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Augusta Deglava iela"", ""name"": ""Sportland"", ""office"": ""company"", ""ref:LV:addr"": ""106746896""}"
node/9268220138,node,9268220138,MSC Latvia,56.9892678,24.1193891,company,,,,Uriekstes iela,2A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Uriekstes iela"", ""contact:website"": ""https://www.msc.com/lva"", ""name"": ""MSC Latvia"", ""office"": ""company"", ""ref:LV:addr"": ""105839283""}"
node/9268498815,node,9268498815,Wrong,56.9554829,24.1194434,advertising_agency,,,,Brīvības iela,33,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""33"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Brīvības iela"", ""contact:website"": ""https://wrong.lv/"", ""name"": ""Wrong"", ""office"": ""advertising_agency"", ""ref:LV:addr"": ""105877305""}"
node/9268672766,node,9268672766,EVRY,56.97706,24.1650188,company,,,,Gustava Zemgala gatve,76,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""76"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Gustava Zemgala gatve"", ""contact:website"": ""https://www.tietoevry.com/lv/par-mums/"", ""name"": ""EVRY"", ""office"": ""company"", ""ref:LV:addr"": ""101978984""}"
node/9268672767,node,9268672767,EVRY,56.9780568,24.1313584,company,,,,Skanstes iela,54,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""54"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Skanstes iela"", ""contact:website"": ""https://www.tietoevry.com/lv/par-mums/"", ""name"": ""EVRY"", ""office"": ""company"", ""ref:LV:addr"": ""106226050""}"
node/9268672768,node,9268672768,EVRY,56.928094,24.1058184,company,,,,Bieķensalas iela,21,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Bieķensalas iela"", ""contact:website"": ""https://www.tietoevry.com/lv/par-mums/"", ""name"": ""EVRY"", ""office"": ""company"", ""ref:LV:addr"": ""101820811""}"
node/9268713811,node,9268713811,VUCA,56.9593702,24.1015778,advertising_agency,,,,Vīlandes iela,1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Vīlandes iela"", ""contact:website"": ""https://www.vuca.lv/contacts/"", ""name"": ""VUCA"", ""office"": ""advertising_agency"", ""ref:LV:addr"": ""102023522""}"
node/9273029781,node,9273029781,SIA Transhemp,56.9423312,24.0653828,company,,,,Kalnciema iela,40,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Kalnciema iela"", ""contact:website"": ""http://transhemp.com/kontakti.html"", ""name"": ""SIA Transhemp"", ""office"": ""company"", ""ref:LV:addr"": ""101119647""}"
node/9273072068,node,9273072068,Mogo,56.9763437,24.131695,company,,,,Skanstes iela,52,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""52"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Skanstes iela"", ""name"": ""Mogo"", ""office"": ""company"", ""ref:LV:addr"": ""106225981""}"
node/9273074812,node,9273074812,Green Print,56.9652092,24.0950909,company,,,,Andrejostas iela,17,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Andrejostas iela"", ""contact:website"": ""http://greenprint.lv/en/about-us/"", ""name"": ""Green Print"", ""office"": ""company"", ""ref:LV:addr"": ""103382587"", ""works"": ""print_house""}"
node/9273086653,node,9273086653,Saubag,56.9904215,24.2318326,company,,,,Brīvības gatve,401C,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""401C"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""contact:website"": ""https://saubag.com/"", ""name"": ""Saubag"", ""office"": ""company"", ""ref:LV:addr"": ""103614167""}"
node/9273090535,node,9273090535,Decta,56.9778522,24.1369978,company,,,,Duntes iela,6,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Duntes iela"", ""name"": ""Decta"", ""office"": ""company"", ""ref:LV:addr"": ""101129770""}"
node/9273109221,node,9273109221,SIA MRS Grupa,56.9513655,24.1030262,company,,,,Arsenāla iela,3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Arsenāla iela"", ""contact:website"": ""https://mrsgrupa.lv/grupa/sazinamies"", ""name"": ""SIA MRS Grupa"", ""office"": ""company"", ""ref:LV:addr"": ""101856236""}"
node/9273134516,node,9273134516,Grant Thornton,56.9535175,24.1236772,company,,,,Blaumaņa iela,22,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Blaumaņa iela"", ""check_date"": ""2025-09-17"", ""contact:website"": ""https://www.grantthornton.lv/en/contact-us/"", ""name"": ""Grant Thornton"", ""office"": ""company"", ""ref:LV:addr"": ""101865831""}"
node/9283933495,node,9283933495,BTA,56.9568326,24.239801,insurance,,,,Biķernieku iela,143,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Biķernieku iela"", ""name"": ""BTA"", ""office"": ""insurance"", ""opening_hours"": ""Mo-Fr 10:00-21:00; Sa 10:00-17:00"", ""phone"": ""+371 67533066"", ""ref:LV:addr"": ""106452355"", ""website"": ""https://www.bta.lv/""}"
node/9296403159,node,9296403159,Telenet,56.9691742,24.1807157,telecommunication,,,,Raunas iela,44 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""44 k-1"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Raunas iela"", ""name"": ""Telenet"", ""office"": ""telecommunication"", ""phone"": ""+371 677 11111"", ""ref:LV:addr"": ""105593917"", ""website"": ""https://telenet.lv""}"
node/9325124117,node,9325124117,Aizdevums.lv,56.9524795,24.1234866,company,,,,Krišjāņa Barona iela,19,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Krišjāņa Barona iela"", ""check_date"": ""2025-12-10"", ""name"": ""Aizdevums.lv"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00; Sa 10:00-16:00; Su closed"", ""ref:LV:addr"": ""101916521""}"
node/9325124118,node,9325124118,BFT Latvia,56.9888382,24.2310762,company,,,,Brīvības gatve,401C,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""401C"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""name"": ""BFT Latvia"", ""office"": ""company"", ""ref:LV:addr"": ""103614167"", ""website"": ""https://www.bft-automation.lv/vartu-automatika""}"
node/9328648337,node,9328648337,Latvijas Cilvēktiesību centrs,56.9577469,24.1208757,association,,,,Baznīcas iela,31,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""email"": ""cilvektiesibucentrs@gmail.com"", ""name"": ""Latvijas Cilvēktiesību centrs"", ""office"": ""association"", ""phone"": ""+371 67039290"", ""ref:LV:addr"": ""101819778"", ""website"": ""https://cilvektiesibas.org.lv/lv/contacts/""}"
node/9366901865,node,9366901865,Zaļā brīvība,56.9393061,24.0693444,ngo,,,,Lapu iela,17,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Lapu iela"", ""contact:website"": ""https://www.zalabriviba.lv/par-zalo-brivibu/#contact"", ""name"": ""Zaļā brīvība"", ""office"": ""ngo"", ""ref:LV:addr"": ""101923994""}"
node/9386745298,node,9386745298,Rīgas meži,56.9514379,24.008238,forestry,,,,Jūrmalas gatve,78D,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""78D"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Jūrmalas gatve"", ""email"": ""rigasmezi@riga.lv"", ""level"": ""2"", ""name"": ""Rīgas meži"", ""office"": ""forestry"", ""phone"": ""+371 67415710"", ""ref:LV:addr"": ""104743416"", ""website"": ""https://www.rigasmezi.lv/""}"
node/9430151490,node,9430151490,Latio,56.9534731,24.1300065,estate_agent,,,,Ģertrūdes iela,47,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Ģertrūdes iela"", ""check_date"": ""2025-07-30"", ""description"": ""meža ekspertu nodaļa"", ""name"": ""Latio"", ""office"": ""estate_agent"", ""official_name"": ""SIA LATIO"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""phone"": ""+37167032300"", ""ref:LV:addr"": ""101111423"", ""website"": ""https://mezi.latio.lv/""}"
