place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJedD45DnQ7kYR57Fe9PreuNw,Catholic media center,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Ojāra Vācieša iela 6, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Ojāra Vācieša iela 6, Zemgales priekšpilsēta, Rīga",56.92998249999999,24.0828597,9G86W3HM+X4,"W3HM+X4 Riga, Rīgas pilsēta, Riga, Latvia",4.7,3.0,,22 300 294,+371 22 300 294,https://maps.google.com/?cid=15904707253481943527,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:51.266860
ChIJSWUMlC_R7kYRCtu077lNNCQ,Dievs ir mīlestība,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Satiksmes iela 2 A, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Satiksmes iela 2 A, Zemgales priekšpilsēta, Rīga",56.9270126,24.091705,9G86W3GR+RM,"W3GR+RM Riga, Rīgas pilsēta, Riga, Latvia",,,,24 841 309,+371 24 841 309,https://maps.google.com/?cid=2608795545140255498,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:51.449084
ChIJERWzlyvO7kYRwpsNJ-LBaTo,Evangelical Lutheran Church of Jesus,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Elijas iela 18, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Elijas iela 18, Latgales priekšpilsēta, Rīga",56.94155869999999,24.123539,9G86W4RF+JC,"W4RF+JC Riga, Rīgas pilsēta, Riga, Latvia",4.6,125.0,http://www.jezusdraudze.lv/kontakti,67 210 185,+371 67 210 185,https://maps.google.com/?cid=4209108503816412098,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:51.646008
ChIJqy1xN5XP7kYRpanIoFXlxi0,God's Family Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Toma iela 4, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Toma iela 4, Latgales priekšpilsēta, Rīga",56.9365797,24.1465265,9G86W4PW+JJ,"W4PW+JJ Riga, Rīgas pilsēta, Riga, Latvia",4.8,33.0,,26 809 250,+371 26 809 250,https://maps.google.com/?cid=3298575933027953061,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:51.832915
ChIJ14L5AyvO7kYR_Q_2HbayJJE,Vissvētās Dievmātes Pasludināšanas pareizticīgo baznīca,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Emīlijas Benjamiņas iela 9, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Emīlijas Benjamiņas iela 9, Latgales priekšpilsēta, Rīga",56.9439352,24.1231782,9G86W4VF+H7,"W4VF+H7 Riga, Rīgas pilsēta, Riga, Latvia",4.9,253.0,https://www.pareizticiba.lv/index.php?lang=LV,67 220 566,+371 67 220 566,https://maps.google.com/?cid=10458680729917591549,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:52.027214
ChIJP_WnnyjO7kYR0Na3LgVtasg,Church of All Saints,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Katoļu iela 10A, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Katoļu iela 10A, Latgales priekšpilsēta, Rīga",56.942255,24.1377356,9G86W4RQ+W3,"W4RQ+W3 Riga, Rīgas pilsēta, Riga, Latvia",4.8,169.0,https://www.visu-sveto.lv/?fbclid=IwAR1BHsNYxdshvgxFFiKEZy7ywn0NVg-keYi9udUryQAwmbP6HGBwWliZ2uc,25 476 728,+371 25 476 728,https://maps.google.com/?cid=14441475024142980816,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:52.230982
ChIJh5eSQhnS7kYRVhbFIr86xxA,"Saint Anthony’s church, Rīga",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Latgales iela 309a, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Latgales iela 309a, Latgales priekšpilsēta, Rīga",56.9096789,24.1821729,9G86W55J+VV,"W55J+VV Riga, Rīgas pilsēta, Riga, Latvia",4.6,61.0,https://www.facebook.com/antonadraudze/,26 465 014,+371 26 465 014,https://maps.google.com/?cid=1208999617568773718,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:52.454695
ChIJE9aSmsvP7kYRJBpowQJ82qw,Communitas International Church of Riga,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Krāslavas iela 27, Latgales priekšpilsēta, Rīga, LV-1003, 2nd floor, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Krāslavas iela 27, Latgales priekšpilsēta, Rīga, LV-1003, 2nd floor, Rīga",56.944862,24.1341317,9G86W4VM+WM,"W4VM+WM Riga, Rīgas pilsēta, Riga, Latvia",4.8,40.0,https://communitas.lv/,,,https://maps.google.com/?cid=12455404070723131940,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,False,2025-10-26T12:18:52.650123
ChIJ88cfzy7O7kYRr94FWHwNO5g,Salvation Temple,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Lāčplēša iela 117, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Lāčplēša iela 117, Latgales priekšpilsēta, Rīga",56.9450945,24.1335812,9G86W4WM+2C,"W4WM+2C Riga, Rīgas pilsēta, Riga, Latvia",4.6,34.0,https://ptd.lv/,27 078 764,+371 27 078 764,https://maps.google.com/?cid=10969376145094860463,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:52.846838
ChIJk-A5FwDR7kYRrN6MKkbM9v4,Draudze,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Mūkusalas iela 41, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Mūkusalas iela 41, Zemgales priekšpilsēta, Rīga",56.9357282,24.1027298,9G86W4P3+73,"W4P3+73 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=18372096331638169260,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:53.022774
ChIJd42jPYTR7kYRfqsoIOUdnaw,House of God Riga,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Mūkusalas iela 41, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Mūkusalas iela 41, Zemgales priekšpilsēta, Rīga",56.9357282,24.1027298,9G86W4P3+73,"W4P3+73 Riga, Rīgas pilsēta, Riga, Latvia",5.0,13.0,http://www.dievamajas.lv/,,,https://maps.google.com/?cid=12438130615791430526,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:53.188503
ChIJq3xDgdXR7kYRk1FETZIblx4,"Atklasme, vasarsvetku draudze",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Lastādijas iela 30, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Lastādijas iela 30, Latgales priekšpilsēta, Rīga",56.9405361,24.1208354,9G86W4RC+68,"W4RC+68 Riga, Rīgas pilsēta, Riga, Latvia",4.9,61.0,http://otkrovenie.eu/,22 000 724,+371 22 000 724,https://maps.google.com/?cid=2204260857796645267,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:53.355855
ChIJ-1b34vnR7kYRMS6fA-oR20g,Energotilts,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Ķengaraga iela, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Ķengaraga iela, Latgales priekšpilsēta, Rīga",56.9165,24.17001,,,,,,22 555 000,+371 22 555 000,https://maps.google.com/?cid=5249809487411228209,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:53.538762
ChIJZ7pufSfO7kYROsUY7TV1ks8,Riga Grebenschikov Old Believers' Prayer Chapel,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Mazā Krasta iela 73, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Mazā Krasta iela 73, Latgales priekšpilsēta, Rīga",56.9375097,24.1395393,9G86W4QQ+2R,"W4QQ+2R Riga, Rīgas pilsēta, Riga, Latvia",4.6,76.0,,67 144 565,+371 67 144 565,https://maps.google.com/?cid=14957146186922378554,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:53.717746
ChIJE0ppbCrO7kYRB38dhpTDTF4,Deutsche Evangelisch-Lutherische Kirche in Lettland,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Elijas iela 18, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Elijas iela 18, Latgales priekšpilsēta, Rīga",56.9415735,24.1236297,9G86W4RF+JF,"W4RF+JF Riga, Rīgas pilsēta, Riga, Latvia",,,https://www.kirche.lv/meta/kontakt/,29 519 517,+371 29 519 517,https://maps.google.com/?cid=6795020980467891975,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:53.883347
ChIJ8fgmfd_R7kYRFfJReBtr5X4,St. Gregory the Illuminator Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Kojusalas iela 5, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Kojusalas iela 5, Latgales priekšpilsēta, Rīga",56.9358765,24.1466434,9G86W4PW+9M,"W4PW+9M Riga, Rīgas pilsēta, Riga, Latvia",4.8,52.0,,26 131 310,+371 26 131 310,https://maps.google.com/?cid=9143832384172585493,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:54.059631
ChIJbRczDwDP7kYRNBJHqYYhPhM,"Spirit Assembly Church, Riga",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Toma iela 4, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Toma iela 4, Latgales priekšpilsēta, Rīga",56.9365843,24.1464707,9G86W4PW+JH,"W4PW+JH Riga, Rīgas pilsēta, Riga, Latvia",5.0,10.0,https://spiritassembly.org/,22 089 000,+371 22 089 000,https://maps.google.com/?cid=1386582597526032948,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,False,2025-10-26T12:18:54.238213
ChIJKb_4XgDR7kYRDPIYY_BAZF4,Verkündigungskirche unserer lieben Frau Maria,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Rīgas Dievmātes Pasludināšanas pareizticīgo baznīca, Gogoļa iela 9, Zemgales priekšpilsēta, Rīga, LV-1002, Latvia","Rīgas Dievmātes Pasludināšanas pareizticīgo baznīca, Gogoļa iela 9, Zemgales priekšpilsēta, Rīga",56.9414476,24.0805876,9G86W3RJ+H6,"W3RJ+H6 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=6801632738435199500,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:54.412457
ChIJBWOggdbP7kYR5jPAdK2EffI,Reformation Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Mārstaļu iela 10, Centra rajons, Rīga, LV-1050, Latvia","Mārstaļu iela 10, Centra rajons, Rīga",56.94647370000001,24.1103422,9G86W4W6+H4,"W4W6+H4 Riga, Rīgas pilsēta, Riga, Latvia",4.7,23.0,,22 436 891,+371 22 436 891,https://maps.google.com/?cid=17473268009790354406,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:54.615256
ChIJ7dMwUCXP7kYROfulfXMIzzw,"Церковь ""Поколение Веры"" CENTR",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Spīķeru iela 5, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Spīķeru iela 5, Latgales priekšpilsēta, Rīga",56.9439775,24.1187603,9G86W4V9+HG,"W4V9+HG Riga, Rīgas pilsēta, Riga, Latvia",3.0,1.0,,26 013 709,+371 26 013 709,https://maps.google.com/?cid=4381730254577072953,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:54.774491
ChIJy5AIwiDO7kYR-iAiSSdZaTc,Rigas Dieva paradisanas Pomoras vecticibnieku draudze,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Latgales iela 142, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Latgales iela 142, Latgales priekšpilsēta, Rīga",56.93773729999999,24.1466016,9G86W4QW+3J,"W4QW+3J Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=3992820569906225402,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:54.960223
ChIJ5c1NXwPP7kYRwZqM-5VCUwU,Pestīšanas armijas Rīgas 2. korpuss (Betānija),tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Varakļānu iela 1, Latgales priekšpilsēta, Rīga, LV-1019, Latvia","Varakļānu iela 1, Latgales priekšpilsēta, Rīga",56.9338555,24.1563947,9G86W5M4+GH,"W5M4+GH Riga, Rīgas pilsēta, Riga, Latvia",,,https://pestisanasarmija.lv/centers/riga-2/,,,https://maps.google.com/?cid=383723605194480321,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:55.125129
ChIJ2WS0VybO7kYRZ_biRSI_RX4,Dzīvības Avots,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Daugavpils iela 10/12, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Daugavpils iela 10/12, Latgales priekšpilsēta, Rīga",56.9404859,24.1412282,9G86W4RR+5F,"W4RR+5F Riga, Rīgas pilsēta, Riga, Latvia",,,https://dzivibasavots.lv/kontakti/,29 726 559,+371 29 726 559,https://maps.google.com/?cid=9098748038605895271,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:55.283480
ChIJR34u0lzR7kYRvcfhMeQ2z_0,Rīgas Sv. Antona katoļu pagaidu baznīca 1936.g.,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Ogres iela 2, Latgales priekšpilsēta, Rīga, LV-1019, Latvia","Ogres iela 2, Latgales priekšpilsēta, Rīga",56.9275306,24.1679549,9G86W5H9+25,"W5H9+25 Riga, Rīgas pilsēta, Riga, Latvia",5.0,2.0,https://m.draugiem.lv/katolis/news/post/Rigas-sveta-Antona-baznica-vesture_14003413,,,https://maps.google.com/?cid=18288896965492197309,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:55.457072
ChIJhfLLgiHQ7kYRM_0gq9ik3po,Holy Trinity Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Meža iela 2, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Meža iela 2, Zemgales priekšpilsēta, Rīga",56.9438458,24.0814416,9G86W3VJ+GH,"W3VJ+GH Riga, Rīgas pilsēta, Riga, Latvia",4.7,624.0,http://troicezadvinskaja.lv/,67 612 079,+371 67 612 079,https://maps.google.com/?cid=11159538177161624883,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:55.655204
ChIJYfj4yh_O7kYRcS_quR0iP40,Holy Archangel Michael Orthodox Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Latgales iela 170, Latgales priekšpilsēta, Rīga, LV-1019, Latvia","Latgales iela 170, Latgales priekšpilsēta, Rīga",56.9350478,24.1568308,9G86W5P4+2P,"W5P4+2P Riga, Rīgas pilsēta, Riga, Latvia",4.8,235.0,http://www.pravoslavie.lv/index.php?newid=110&id=41,67 138 915,+371 67 138 915,https://maps.google.com/?cid=10177891193949138801,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:55.842931
ChIJGxoqVR_Q7kYRS1lETJwEIsY,"Latvijas Apvienota metodistu Baznica, Rigas 2. draudze",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Slokas iela 6, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Slokas iela 6, Zemgales priekšpilsēta, Rīga",56.9442451,24.0765555,9G86W3VG+MJ,"W3VG+MJ Riga, Rīgas pilsēta, Riga, Latvia",5.0,5.0,,67 614 501,+371 67 614 501,https://maps.google.com/?cid=14276978838058850635,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:56.012088
ChIJ1Vqgm3bP7kYRHqY1D7ahSvM,Paldies Dievam,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Stacijas laukums 2, A.k 61, Centra rajons, Rīga, LV-1050, Latvia","Stacijas laukums 2, A.k 61, Rīga",56.94682109999999,24.1204356,9G86W4WC+P5,"W4WC+P5 Riga, Rīgas pilsēta, Riga, Latvia",,,,20 552 619,+371 20 552 619,https://maps.google.com/?cid=17531002302804370974,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:56.192535
ChIJB89ImNbP7kYRC1nQ0WoTGvg,St. John's Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest,tourist_attraction",OPERATIONAL,"Skārņu iela 24, Centra rajons, Rīga, LV-1050, Latvia","Skārņu iela 24, Centra rajons, Rīga",56.9475583,24.1106541,9G86W4X6+27,"W4X6+27 Riga, Rīgas pilsēta, Riga, Latvia",4.5,324.0,http://www.janabaznica.lv/,25 635 565,+371 25 635 565,https://maps.google.com/?cid=17877623020308158731,True,"Circa-13th-century church with a dramatic Gothic ceiling, massive pipe organ & occasional concerts.",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:56.388482
ChIJqV1lESTO7kYR7CAzEnlnreo,St. John the Forerunner Orthodox Church,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Kalna iela 21, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Kalna iela 21, Latgales priekšpilsēta, Rīga",56.94276079999999,24.1471866,9G86W4VW+4V,"W4VW+4V Riga, Rīgas pilsēta, Riga, Latvia",4.8,171.0,http://www.pravoslavie.lv/,67 144 465,+371 67 144 465,https://maps.google.com/?cid=16910285945540124908,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:56.579262
ChIJY6e7ciTO7kYRPrV5-_ZGcGc,Theotokos of Kazan Orthodox Church of Riga,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Kalna iela 21B, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Kalna iela 21B, Latgales priekšpilsēta, Rīga",56.94276079999999,24.1471866,9G86W4VW+4V,"W4VW+4V Riga, Rīgas pilsēta, Riga, Latvia",5.0,7.0,,,,https://maps.google.com/?cid=7453535409893127486,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:56.799988
ChIJB5O3YxbS7kYRXhCiHAOwzs8,"Kristīgā baptistu draudze ""Betlēme""",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Plostu iela 2, Latgales priekšpilsēta, Rīga, LV-1057, Latvia","Plostu iela 2, Latgales priekšpilsēta, Rīga",56.9048111,24.1942825,9G86W53V+WP,"W53V+WP Riga, Rīgas pilsēta, Riga, Latvia",4.8,18.0,http://www.vifleem.lv/,27 098 598,+371 27 098 598,https://maps.google.com/?cid=14974099338465251422,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:56.977958
ChIJCwadEgDT7kYRoTZfkQqhwGc,"Draudze ""Jaunā Paaudze"" Ķengarags",tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Salaspils iela 20A, Latgales priekšpilsēta, Rīga, LV-1057, Latvia","Salaspils iela 20A, Latgales priekšpilsēta, Rīga",56.9175613,24.1856407,9G86W59P+27,"W59P+27 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=7476152448195704481,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:57.156139
ChIJEz2yXwDN7kYRy69q_KNRPR4,Jaunā Paaudze,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Zemes iela 6A, Latgales priekšpilsēta, Rīga, LV-1082, Latvia","Zemes iela 6A, Latgales priekšpilsēta, Rīga",56.94106,24.2006439,9G86W6R2+C7,"W6R2+C7 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=2178987559473557451,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:57.343825
ChIJC1eUIh3d7kYRUQASQRb2hgM,Majoru Dievmates Bezvainigas Sirds Romas katolu draudze,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Pilsoņu iela 32, Jūrmala, LV-2015, Latvia","Pilsoņu iela 32, Jūrmala",56.9708851,23.8044913,9G85XRC3+9Q,"XRC3+9Q Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,31.0,http://www.jurmalaskatoli.lv/,67 762 051,+371 67 762 051,https://maps.google.com/?cid=254161004434423889,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:57.523136
ChIJw9R0VNvc7kYRINjU2fFliVw,Jurmalas Bulduru Evangeliski luteriska draudze,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Krišjāņa Barona iela 6, Jūrmala, LV-2010, Latvia","Krišjāņa Barona iela 6, Jūrmala",56.9808607,23.8387272,9G85XRJQ+8F,"XRJQ+8F Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,34.0,https://www.buldurudraudze.lv/,28 060 363,+371 28 060 363,https://maps.google.com/?cid=6667972812714858528,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,False,2025-10-26T12:18:57.703270
ChIJV-yeVADd7kYRv8AvvlrmrFI,Russisch-orthodoxe Kirche Majori,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Aizkraukles iela 2, Jūrmala, LV-2015, Latvia","Aizkraukles iela 2, Jūrmala",56.975279,23.8140021,9G85XRG7+4J,"XRG7+4J Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.0,3.0,,,,https://maps.google.com/?cid=5957389684516569279,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:57.896476
ChIJsX2URQDd7kYRbZaaOY96Po8,Православный храм,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Turaidas iela 11, Jūrmala, LV-2015, Latvia","Turaidas iela 11, Jūrmala",56.975103,23.8135989,9G85XRG7+2C,"XRG7+2C Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,3.0,http://kazanskijhram.lv/,20 184 220,+371 20 184 220,https://maps.google.com/?cid=10321822151545099885,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:58.066241
ChIJo9rgQQDb7kYRv0ZGoAHM0HA,Kristiešu draudze Atdzimšana,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Zolitūdes iela 35, Zemgales priekšpilsēta, Rīga, LV-1029, Latvia","Zolitūdes iela 35, Zemgales priekšpilsēta, Rīga",56.9497778,23.9981059,9G85WXXX+W6,"WXXX+W6 Riga, Rīgas pilsēta, Riga, Latvia",,,,27 787 999,+371 27 787 999,https://maps.google.com/?cid=8129221634759739071,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:58.224051
ChIJtUXelnjb7kYRseeniz8G1lM,VĪKS Priedaines Mežmala-A,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Unnamed Road, Jūrmala, LV-2010, Latvia",Unnamed Road,56.978868,23.9260289,9G85XWHG+GC,"XWHG+GC Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,9.0,,,,https://maps.google.com/?cid=6041022820159842225,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:58.399782
ChIJtWqqlwrb7kYRQDGyNoLkuc0,Mākoņmaize,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",CLOSED_TEMPORARILY,"Jūrmalas gatve 96 k-1, Kurzemes rajons, Rīga, LV-1029, Latvia","Jūrmalas gatve 96 k-1, Kurzemes rajons, Rīga",56.9527383,24.0018742,9G86X232+3P,"X232+3P Riga, Rīgas pilsēta, Riga, Latvia",,,http://coolmathgames.com/,,,https://maps.google.com/?cid=14824130896381227328,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,,2025-10-26T12:18:58.562309
ChIJ1wznhbPa7kYRaDHvqPL2z9Y,The Church of Jesus Christ of Latter-day Saints,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Dumbrāja iela 24A, Kurzemes rajons, Rīga, LV-1067, Latvia","Dumbrāja iela 24A, Kurzemes rajons, Rīga",56.95884299999999,24.017826,9G86X259+G4,"X259+G4 Riga, Rīgas pilsēta, Riga, Latvia",4.8,9.0,https://local.churchofjesuschrist.org/?utm_source=gmb&utm_medium=yext&y_source=1_MTA3NzE1OTg4Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,67 425 171,+371 67 425 171,https://maps.google.com/?cid=15478861966372450664,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:58.741118
ChIJyZb7sdDP7kYRqFCIqm_qSbs,St. Jacob’s Catholic Cathedral of Riga,tourist_attractions,"church,establishment,place_of_worship,point_of_interest",OPERATIONAL,"Jēkaba iela 9, Centra rajons, Rīga, LV-1050, Latvia","St James Roman Catholic Cathedral. Riga, Jēkaba iela 9, Centra rajons, Rīga",56.9508138,24.1043888,9G86X423+8Q,"X423+8Q Riga, Rīgas pilsēta, Riga, Latvia",4.6,494.0,http://www.jekabakatedrale.lv/,67 326 419,+371 67 326 419,https://maps.google.com/?cid=13495575523715731624,,"Tours of a 13th-century church later made into a cathedral, with a striking Gothic belfry.",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,True,2025-10-26T12:18:58.931169
